Datetime,Temperature,Humidity
2021-09-26 11:27:37,-3.74,2.84
2021-09-26 11:27:39,-3.58,1.72
2021-09-26 11:27:41,-3.63,1.80
2021-09-26 11:27:43,-2.50,2.82
2021-09-26 11:27:45,-2.71,4.99
2021-09-26 11:27:47,-2.95,2.61
2021-09-26 11:27:49,-3.16,4.70
2021-09-26 11:27:51,-2.68,6.62
2021-09-26 11:27:53,-3.93,6.41
2021-09-26 11:27:55,-3.85,3.54
2021-09-26 11:27:57,-3.16,2.98
2021-09-26 11:27:59,-3.54,1.76
2021-09-26 11:28:01,-3.04,2.97
2021-09-26 11:28:03,-1.18,0.94
2021-09-26 11:28:05,-1.95,-0.20
2021-09-26 11:28:07,-1.59,-0.65
2021-09-26 11:28:09,-1.30,-3.29
2021-09-26 11:28:11,-1.31,-5.44
2021-09-26 11:28:13,-1.51,-5.59
2021-09-26 11:28:15,-1.25,-0.56
2021-09-26 11:28:17,-1.74,2.00
2021-09-26 11:28:19,-1.10,6.77
2021-09-26 11:28:21,-0.89,6.91
2021-09-26 11:28:23,-1.18,7.89
2021-09-26 11:28:25,-0.65,7.55
2021-09-26 11:28:27,-1.22,11.23
2021-09-26 11:28:29,-2.11,11.26
2021-09-26 11:28:31,-1.86,8.94
2021-09-26 11:28:33,-2.48,4.19
2021-09-26 11:28:35,-2.34,4.78
2021-09-26 11:28:37,-2.50,3.93
2021-09-26 11:28:39,-2.34,3.90
2021-09-26 11:28:41,-2.00,4.39
2021-09-26 11:28:43,-1.93,3.60
2021-09-26 11:28:45,-1.85,3.54
2021-09-26 11:28:47,-0.78,3.18
2021-09-26 11:28:49,-1.14,2.74
2021-09-26 11:28:51,-2.01,1.54
2021-09-26 11:28:53,-2.10,-2.80
2021-09-26 11:28:55,-2.46,-3.82
2021-09-26 11:28:57,-2.18,-2.19
2021-09-26 11:28:59,-1.96,-3.55
2021-09-26 11:29:02,-2.40,-1.49
2021-09-26 11:29:04,-2.52,0.01
2021-09-26 11:29:06,-2.51,-2.47
2021-09-26 11:29:08,-2.45,-2.82
2021-09-26 11:29:10,-2.37,-2.59
2021-09-26 11:29:12,-2.32,-1.20
2021-09-26 11:29:14,-2.98,0.95
2021-09-26 11:29:16,-3.10,3.44
2021-09-26 11:29:18,-3.03,0.70
2021-09-26 11:29:20,-2.32,2.85
2021-09-26 11:29:22,-2.47,4.27
2021-09-26 11:29:24,-1.99,6.13
2021-09-26 11:29:26,-2.70,11.93
2021-09-26 11:29:28,-2.23,12.31
2021-09-26 11:29:30,-2.40,14.39
2021-09-26 11:29:32,-2.74,14.60
2021-09-26 11:29:34,-2.20,14.52
2021-09-26 11:29:36,-1.95,17.47
2021-09-26 11:29:38,-2.00,17.46
2021-09-26 11:29:40,-2.11,16.73
2021-09-26 11:29:42,-2.09,17.37
2021-09-26 11:29:44,-2.56,15.09
2021-09-26 11:29:46,-3.22,15.32
2021-09-26 11:29:48,-2.95,18.54
2021-09-26 11:29:50,-3.47,18.67
2021-09-26 11:29:52,-3.25,16.77
2021-09-26 11:29:54,-3.14,15.11
2021-09-26 11:29:56,-2.94,16.34
2021-09-26 11:29:58,-2.91,14.38
2021-09-26 11:30:00,-2.93,13.61
2021-09-26 11:30:02,-1.97,10.36
2021-09-26 11:30:04,-1.96,10.59
2021-09-26 11:30:06,-2.47,11.39
2021-09-26 11:30:08,-2.66,9.62
2021-09-26 11:30:10,-1.79,6.80
2021-09-26 11:30:12,-1.47,8.60
2021-09-26 11:30:14,-1.34,8.58
2021-09-26 11:30:16,-0.90,7.46
2021-09-26 11:30:18,-0.89,8.06
2021-09-26 11:30:20,-0.57,4.74
2021-09-26 11:30:22,-0.23,5.18
2021-09-26 11:30:24,-0.60,5.91
2021-09-26 11:30:26,-0.87,10.08
2021-09-26 11:30:28,-1.28,8.94
2021-09-26 11:30:30,-0.97,11.22
2021-09-26 11:30:32,-0.76,12.74
2021-09-26 11:30:34,-0.92,12.16
2021-09-26 11:30:36,0.14,8.98
2021-09-26 11:30:38,0.56,9.80
2021-09-26 11:30:40,0.54,9.60
2021-09-26 11:30:42,-0.09,9.65
2021-09-26 11:30:44,-0.37,11.81
2021-09-26 11:30:46,-0.39,12.20
2021-09-26 11:30:48,-0.10,12.03
2021-09-26 11:30:50,-0.22,14.30
2021-09-26 11:30:52,0.55,12.37
2021-09-26 11:30:54,0.98,13.82
2021-09-26 11:30:56,0.04,11.33
2021-09-26 11:30:58,-0.65,11.78
2021-09-26 11:31:00,-1.38,11.60
2021-09-26 11:31:02,-1.97,12.08
2021-09-26 11:31:04,-1.52,11.43
2021-09-26 11:31:06,-0.82,8.77
2021-09-26 11:31:08,-0.15,7.18
2021-09-26 11:31:10,-0.52,4.81
2021-09-26 11:31:12,0.16,3.80
2021-09-26 11:31:14,0.93,7.23
2021-09-26 11:31:16,0.59,6.17
2021-09-26 11:31:18,1.35,3.57
2021-09-26 11:31:20,0.64,5.31
2021-09-26 11:31:22,-0.46,6.30
2021-09-26 11:31:24,0.30,6.47
2021-09-26 11:31:26,-0.04,6.64
2021-09-26 11:31:28,0.09,7.85
2021-09-26 11:31:30,0.02,8.17
2021-09-26 11:31:32,-0.16,5.81
2021-09-26 11:31:34,0.53,4.73
2021-09-26 11:31:36,0.31,6.24
2021-09-26 11:31:38,1.02,7.65
2021-09-26 11:31:40,0.97,4.50
2021-09-26 11:31:42,0.42,2.86
2021-09-26 11:31:44,-0.20,7.29
2021-09-26 11:31:46,-0.29,6.71
2021-09-26 11:31:48,-1.10,7.35
2021-09-26 11:31:50,-0.41,6.49
2021-09-26 11:31:52,-0.97,9.60
2021-09-26 11:31:54,-0.87,12.19
2021-09-26 11:31:56,-1.30,13.72
2021-09-26 11:31:58,-1.63,16.06
2021-09-26 11:32:00,-1.74,18.21
2021-09-26 11:32:02,-1.88,19.05
2021-09-26 11:32:04,-2.06,20.71
2021-09-26 11:32:06,-2.83,22.72
2021-09-26 11:32:08,-2.72,26.98
2021-09-26 11:32:10,-2.98,26.11
2021-09-26 11:32:12,-3.59,25.11
2021-09-26 11:32:14,-3.28,24.71
2021-09-26 11:32:16,-2.11,25.26
2021-09-26 11:32:18,-0.96,24.07
2021-09-26 11:32:20,-1.04,22.75
2021-09-26 11:32:22,-1.49,20.71
2021-09-26 11:32:24,-1.04,19.13
2021-09-26 11:32:26,-0.56,18.73
2021-09-26 11:32:28,0.13,19.34
2021-09-26 11:32:30,0.78,18.75
2021-09-26 11:32:32,1.14,17.08
2021-09-26 11:32:34,0.89,21.40
2021-09-26 11:32:36,1.18,20.63
2021-09-26 11:32:38,1.54,20.68
2021-09-26 11:32:40,2.64,20.14
2021-09-26 11:32:42,3.41,17.44
2021-09-26 11:32:44,3.18,16.19
2021-09-26 11:32:46,3.13,13.99
2021-09-26 11:32:48,3.34,16.12
2021-09-26 11:32:50,3.28,18.80
2021-09-26 11:32:52,3.73,17.60
2021-09-26 11:32:54,3.66,18.10
2021-09-26 11:32:56,3.74,17.01
2021-09-26 11:32:58,4.22,17.80
2021-09-26 11:33:00,4.70,18.93
2021-09-26 11:33:02,4.68,14.58
2021-09-26 11:33:04,4.64,13.37
2021-09-26 11:33:06,5.01,15.94
2021-09-26 11:33:08,4.53,15.68
2021-09-26 11:33:10,5.05,14.91
2021-09-26 11:33:12,5.69,14.27
2021-09-26 11:33:14,5.95,15.95
2021-09-26 11:33:16,5.71,17.39
2021-09-26 11:33:18,6.09,19.10
2021-09-26 11:33:20,5.74,20.32
2021-09-26 11:33:22,5.77,20.05
2021-09-26 11:33:24,5.15,17.45
2021-09-26 11:33:26,5.80,18.56
2021-09-26 11:33:28,5.60,18.24
2021-09-26 11:33:30,5.57,19.46
2021-09-26 11:33:32,5.64,17.72
2021-09-26 11:33:34,6.12,21.15
2021-09-26 11:33:36,6.25,21.73
2021-09-26 11:33:38,5.78,25.93
2021-09-26 11:33:40,5.40,24.80
2021-09-26 11:33:42,5.27,24.66
2021-09-26 11:33:44,4.94,25.88
2021-09-26 11:33:46,4.76,23.82
2021-09-26 11:33:48,3.94,26.26
2021-09-26 11:33:50,3.44,27.10
2021-09-26 11:33:52,3.79,26.22
2021-09-26 11:33:54,3.51,27.46
2021-09-26 11:33:56,3.77,27.08
2021-09-26 11:33:58,3.58,27.89
2021-09-26 11:34:00,3.01,24.88
2021-09-26 11:34:02,3.01,23.86
2021-09-26 11:34:04,2.88,19.64
2021-09-26 11:34:06,3.66,22.69
2021-09-26 11:34:08,3.71,22.75
2021-09-26 11:34:10,4.22,19.86
2021-09-26 11:34:12,4.04,21.09
2021-09-26 11:34:14,3.77,22.54
2021-09-26 11:34:16,3.52,21.90
2021-09-26 11:34:18,3.99,20.44
2021-09-26 11:34:20,4.17,18.44
2021-09-26 11:34:22,2.95,21.05
2021-09-26 11:34:24,3.06,22.36
2021-09-26 11:34:26,2.43,22.92
2021-09-26 11:34:28,2.97,22.37
2021-09-26 11:34:30,3.21,23.01
2021-09-26 11:34:32,3.51,22.72
2021-09-26 11:34:34,4.51,19.46
2021-09-26 11:34:36,4.07,17.37
2021-09-26 11:34:38,3.57,15.67
2021-09-26 11:34:40,3.16,12.24
2021-09-26 11:34:43,2.33,14.26
2021-09-26 11:34:45,2.53,12.78
2021-09-26 11:34:47,2.06,13.61
2021-09-26 11:34:49,1.72,15.59
2021-09-26 11:34:51,1.73,17.66
2021-09-26 11:34:53,2.43,16.52
2021-09-26 11:34:55,2.77,19.78
2021-09-26 11:34:57,3.24,14.92
2021-09-26 11:34:59,3.60,16.49
2021-09-26 11:35:01,2.78,15.92
2021-09-26 11:35:03,2.95,16.33
2021-09-26 11:35:05,2.56,18.17
2021-09-26 11:35:07,3.18,19.82
2021-09-26 11:35:09,3.44,25.55
2021-09-26 11:35:11,3.17,23.46
2021-09-26 11:35:13,2.70,27.75
2021-09-26 11:35:15,1.98,25.84
2021-09-26 11:35:17,2.35,27.88
2021-09-26 11:35:19,1.05,28.69
2021-09-26 11:35:21,1.42,26.43
2021-09-26 11:35:23,1.20,28.13
2021-09-26 11:35:25,1.37,29.34
2021-09-26 11:35:27,1.60,29.35
2021-09-26 11:35:29,1.35,29.12
2021-09-26 11:35:31,1.60,32.16
2021-09-26 11:35:33,1.31,33.69
2021-09-26 11:35:35,1.24,30.46
2021-09-26 11:35:37,1.05,26.86
2021-09-26 11:35:39,1.34,26.65
2021-09-26 11:35:41,1.54,25.44
2021-09-26 11:35:43,1.97,26.95
2021-09-26 11:35:45,2.25,25.85
2021-09-26 11:35:47,2.59,24.48
2021-09-26 11:35:49,2.99,26.53
2021-09-26 11:35:51,2.90,27.02
2021-09-26 11:35:53,2.67,23.72
2021-09-26 11:35:55,2.49,23.39
2021-09-26 11:35:57,2.88,23.44
2021-09-26 11:35:59,3.53,23.35
2021-09-26 11:36:01,3.91,24.48
2021-09-26 11:36:03,4.03,21.46
2021-09-26 11:36:05,3.11,20.97
2021-09-26 11:36:07,2.96,20.19
2021-09-26 11:36:09,1.77,18.42
2021-09-26 11:36:11,1.46,20.31
2021-09-26 11:36:13,0.88,22.67
2021-09-26 11:36:15,0.65,23.53
2021-09-26 11:36:17,0.73,26.40
2021-09-26 11:36:19,-0.94,27.23
2021-09-26 11:36:21,-1.51,24.54
2021-09-26 11:36:23,-1.19,25.24
2021-09-26 11:36:25,-0.85,25.81
2021-09-26 11:36:27,-0.40,25.13
2021-09-26 11:36:29,-1.03,26.23
2021-09-26 11:36:31,-1.71,25.98
2021-09-26 11:36:33,-1.00,25.72
2021-09-26 11:36:35,-0.87,22.33
2021-09-26 11:36:37,-0.30,20.47
2021-09-26 11:36:39,0.24,22.55
2021-09-26 11:36:41,0.25,23.04
2021-09-26 11:36:43,0.25,22.05
2021-09-26 11:36:45,0.25,20.54
2021-09-26 11:36:47,0.31,19.47
2021-09-26 11:36:49,0.41,19.68
2021-09-26 11:36:51,0.21,18.21
2021-09-26 11:36:53,0.07,15.72
2021-09-26 11:36:55,-0.14,15.14
2021-09-26 11:36:57,-0.12,18.90
2021-09-26 11:36:59,-0.10,20.71
2021-09-26 11:37:01,0.46,23.84
2021-09-26 11:37:03,-0.07,21.52
2021-09-26 11:37:05,-0.09,21.36
2021-09-26 11:37:07,0.03,20.78
2021-09-26 11:37:09,0.07,18.71
2021-09-26 11:37:11,0.40,19.81
2021-09-26 11:37:13,0.57,17.03
2021-09-26 11:37:15,-0.61,16.95
2021-09-26 11:37:17,-0.59,18.41
2021-09-26 11:37:19,-0.18,14.50
2021-09-26 11:37:21,-0.83,14.57
2021-09-26 11:37:23,-0.74,15.54
2021-09-26 11:37:25,-0.51,14.28
2021-09-26 11:37:27,-0.62,16.44
2021-09-26 11:37:29,-1.01,19.47
2021-09-26 11:37:31,-1.15,17.85
2021-09-26 11:37:33,0.05,18.47
2021-09-26 11:37:35,0.17,18.44
2021-09-26 11:37:37,0.01,19.07
2021-09-26 11:37:39,-0.77,20.22
2021-09-26 11:37:41,-0.81,21.32
2021-09-26 11:37:43,-0.72,22.21
2021-09-26 11:37:45,-1.38,21.92
2021-09-26 11:37:47,-1.52,19.33
2021-09-26 11:37:49,-1.37,18.23
2021-09-26 11:37:51,-2.07,20.41
2021-09-26 11:37:53,-1.90,23.41
2021-09-26 11:37:55,-2.00,24.11
2021-09-26 11:37:57,-1.52,19.26
2021-09-26 11:37:59,-2.77,18.10
2021-09-26 11:38:01,-2.98,15.73
2021-09-26 11:38:03,-3.16,17.14
2021-09-26 11:38:05,-2.82,17.48
2021-09-26 11:38:07,-2.78,17.48
2021-09-26 11:38:09,-2.56,16.09
2021-09-26 11:38:11,-2.51,14.20
2021-09-26 11:38:13,-2.15,10.20
2021-09-26 11:38:15,-1.92,11.18
2021-09-26 11:38:17,-1.65,8.96
2021-09-26 11:38:19,-2.12,11.43
2021-09-26 11:38:21,-2.34,12.77
2021-09-26 11:38:23,-2.21,12.85
2021-09-26 11:38:25,-2.18,14.17
2021-09-26 11:38:27,-2.08,16.45
2021-09-26 11:38:29,-2.62,14.96
2021-09-26 11:38:31,-3.06,19.24
2021-09-26 11:38:33,-2.29,23.49
2021-09-26 11:38:35,-2.11,20.58
2021-09-26 11:38:37,-2.38,22.82
2021-09-26 11:38:39,-1.99,20.01
2021-09-26 11:38:41,-1.79,17.89
2021-09-26 11:38:43,-1.95,18.33
2021-09-26 11:38:45,-2.39,18.12
2021-09-26 11:38:47,-3.30,16.24
2021-09-26 11:38:49,-2.85,14.71
2021-09-26 11:38:51,-2.92,13.84
2021-09-26 11:38:53,-2.51,13.43
2021-09-26 11:38:55,-2.61,14.29
2021-09-26 11:38:57,-3.11,14.27
2021-09-26 11:38:59,-2.95,14.97
2021-09-26 11:39:01,-3.23,15.93
2021-09-26 11:39:03,-2.86,19.84
2021-09-26 11:39:05,-3.12,17.41
2021-09-26 11:39:07,-2.86,17.67
2021-09-26 11:39:09,-3.20,15.52
2021-09-26 11:39:11,-2.88,14.92
2021-09-26 11:39:13,-2.94,14.50
2021-09-26 11:39:15,-3.08,12.48
2021-09-26 11:39:17,-3.46,11.81
2021-09-26 11:39:19,-3.58,12.65
2021-09-26 11:39:21,-3.36,12.15
2021-09-26 11:39:23,-2.69,11.81
2021-09-26 11:39:25,-1.97,9.27
2021-09-26 11:39:27,-1.62,10.06
2021-09-26 11:39:29,-1.08,8.60
2021-09-26 11:39:31,-0.95,10.53
2021-09-26 11:39:33,-0.92,13.12
2021-09-26 11:39:35,0.11,11.22
2021-09-26 11:39:37,-0.50,13.68
2021-09-26 11:39:39,-0.06,13.31
2021-09-26 11:39:41,0.06,10.05
2021-09-26 11:39:43,-0.22,7.89
2021-09-26 11:39:45,0.22,7.49
2021-09-26 11:39:47,0.16,9.47
2021-09-26 11:39:49,-0.01,9.65
2021-09-26 11:39:51,0.01,10.76
2021-09-26 11:39:53,-0.30,10.02
2021-09-26 11:39:55,0.32,10.92
2021-09-26 11:39:57,0.56,9.76
2021-09-26 11:39:59,0.09,8.28
2021-09-26 11:40:01,-0.43,9.12
2021-09-26 11:40:03,-0.69,10.85
2021-09-26 11:40:05,-0.87,12.30
2021-09-26 11:40:07,-1.26,11.00
2021-09-26 11:40:09,0.21,12.51
2021-09-26 11:40:11,0.19,9.61
2021-09-26 11:40:13,-0.33,9.35
2021-09-26 11:40:15,-0.15,10.05
2021-09-26 11:40:17,1.07,8.19
2021-09-26 11:40:19,1.03,4.65
2021-09-26 11:40:21,1.81,5.03
2021-09-26 11:40:23,1.56,4.72
2021-09-26 11:40:25,2.11,3.10
2021-09-26 11:40:27,2.00,3.42
2021-09-26 11:40:29,1.69,1.38
2021-09-26 11:40:31,1.40,-3.14
2021-09-26 11:40:33,1.83,-5.67
2021-09-26 11:40:35,2.60,-6.23
2021-09-26 11:40:37,3.13,-6.62
2021-09-26 11:40:39,3.12,-9.51
2021-09-26 11:40:41,3.06,-6.53
2021-09-26 11:40:43,3.95,-7.32
2021-09-26 11:40:45,2.75,-8.01
2021-09-26 11:40:47,2.20,-7.06
2021-09-26 11:40:49,3.31,-6.51
2021-09-26 11:40:51,4.11,-4.28
2021-09-26 11:40:53,4.09,-1.39
2021-09-26 11:40:55,4.85,-4.49
2021-09-26 11:40:57,4.33,-5.24
2021-09-26 11:40:59,4.45,-5.15
2021-09-26 11:41:01,3.69,-6.56
2021-09-26 11:41:03,3.98,-9.87
2021-09-26 11:41:06,3.69,-7.41
2021-09-26 11:41:08,4.11,-9.33
2021-09-26 11:41:10,3.76,-8.74
2021-09-26 11:41:12,3.35,-5.88
2021-09-26 11:41:14,2.59,-7.82
2021-09-26 11:41:16,3.33,-6.81
2021-09-26 11:41:18,3.23,-8.69
2021-09-26 11:41:20,2.38,-7.11
2021-09-26 11:41:22,2.56,-11.24
2021-09-26 11:41:24,1.59,-8.94
2021-09-26 11:41:26,1.30,-10.51
2021-09-26 11:41:28,1.62,-11.38
2021-09-26 11:41:30,0.76,-8.02
2021-09-26 11:41:32,1.94,-5.98
2021-09-26 11:41:34,1.64,-3.38
2021-09-26 11:41:36,1.45,-9.09
2021-09-26 11:41:38,1.41,-8.60
2021-09-26 11:41:40,0.63,-8.60
2021-09-26 11:41:42,0.14,-11.00
2021-09-26 11:41:44,-0.07,-8.31
2021-09-26 11:41:46,0.10,-10.69
2021-09-26 11:41:48,0.14,-6.99
2021-09-26 11:41:50,0.51,-5.38
2021-09-26 11:41:52,0.95,-4.56
2021-09-26 11:41:54,1.28,-6.07
2021-09-26 11:41:56,1.57,-5.30
2021-09-26 11:41:58,0.90,-3.24
2021-09-26 11:42:00,1.06,-5.03
2021-09-26 11:42:02,1.39,-6.72
2021-09-26 11:42:04,1.31,-5.11
2021-09-26 11:42:06,1.30,-1.90
2021-09-26 11:42:08,1.38,-2.41
2021-09-26 11:42:10,0.92,-2.36
2021-09-26 11:42:12,0.42,1.33
2021-09-26 11:42:14,0.20,2.00
2021-09-26 11:42:16,-0.40,3.64
2021-09-26 11:42:18,0.08,7.28
2021-09-26 11:42:20,-0.05,6.57
2021-09-26 11:42:22,-0.06,2.85
2021-09-26 11:42:24,-0.66,5.19
2021-09-26 11:42:26,-0.32,8.26
2021-09-26 11:42:28,-0.03,9.04
2021-09-26 11:42:30,-0.78,6.77
2021-09-26 11:42:32,0.10,5.79
2021-09-26 11:42:34,0.08,5.46
2021-09-26 11:42:36,-1.30,4.51
2021-09-26 11:42:38,-2.00,5.39
2021-09-26 11:42:40,-2.04,8.50
2021-09-26 11:42:42,-1.65,10.51
2021-09-26 11:42:44,-1.67,7.71
2021-09-26 11:42:46,-1.19,6.97
2021-09-26 11:42:48,-0.72,4.06
2021-09-26 11:42:50,-0.93,5.86
2021-09-26 11:42:52,-0.39,9.22
2021-09-26 11:42:54,-0.56,4.92
2021-09-26 11:42:56,0.03,3.45
2021-09-26 11:42:58,0.80,2.00
2021-09-26 11:43:00,0.66,5.60
2021-09-26 11:43:02,1.14,7.44
2021-09-26 11:43:04,0.90,7.99
2021-09-26 11:43:06,0.98,8.91
2021-09-26 11:43:08,1.94,7.87
2021-09-26 11:43:10,2.18,6.30
2021-09-26 11:43:12,2.77,6.16
2021-09-26 11:43:14,2.54,4.34
2021-09-26 11:43:16,2.33,3.45
2021-09-26 11:43:18,2.87,6.43
2021-09-26 11:43:20,2.28,4.20
2021-09-26 11:43:22,1.70,0.90
2021-09-26 11:43:24,0.68,2.82
2021-09-26 11:43:26,1.29,1.84
2021-09-26 11:43:28,1.69,-0.35
2021-09-26 11:43:30,2.10,1.61
2021-09-26 11:43:32,1.92,0.63
2021-09-26 11:43:34,2.75,-1.27
2021-09-26 11:43:36,2.75,-0.90
2021-09-26 11:43:38,3.18,-4.28
2021-09-26 11:43:40,3.01,-7.30
2021-09-26 11:43:42,2.14,-6.64
2021-09-26 11:43:44,2.07,-3.36
2021-09-26 11:43:46,1.27,1.49
2021-09-26 11:43:48,1.57,-1.27
2021-09-26 11:43:50,0.96,0.70
2021-09-26 11:43:52,2.00,4.02
2021-09-26 11:43:54,1.39,3.52
2021-09-26 11:43:56,1.73,2.11
2021-09-26 11:43:58,2.51,0.03
2021-09-26 11:44:00,2.21,2.40
2021-09-26 11:44:02,1.19,0.91
2021-09-26 11:44:04,1.55,-2.22
2021-09-26 11:44:06,1.79,-4.77
2021-09-26 11:44:08,1.70,-6.26
2021-09-26 11:44:10,1.12,-8.83
2021-09-26 11:44:12,1.03,-7.32
2021-09-26 11:44:14,1.15,-7.22
2021-09-26 11:44:16,0.83,-5.60
2021-09-26 11:44:18,1.28,-4.03
2021-09-26 11:44:20,1.39,-5.03
2021-09-26 11:44:22,0.90,-5.02
2021-09-26 11:44:24,1.54,-1.25
2021-09-26 11:44:26,2.15,2.46
2021-09-26 11:44:28,2.95,1.67
2021-09-26 11:44:30,3.95,2.64
2021-09-26 11:44:32,2.92,2.07
2021-09-26 11:44:34,3.11,3.18
2021-09-26 11:44:36,3.42,1.96
2021-09-26 11:44:38,3.88,4.25
2021-09-26 11:44:40,3.61,3.59
2021-09-26 11:44:42,3.93,2.77
2021-09-26 11:44:44,4.09,-0.38
2021-09-26 11:44:46,3.53,0.67
2021-09-26 11:44:48,3.67,1.27
2021-09-26 11:44:50,3.21,0.11
2021-09-26 11:44:52,3.55,-2.77
2021-09-26 11:44:54,2.95,-3.16
2021-09-26 11:44:56,3.09,-0.81
2021-09-26 11:44:58,2.55,-1.75
2021-09-26 11:45:00,2.24,-1.80
2021-09-26 11:45:02,3.25,-1.53
2021-09-26 11:45:04,2.59,-2.49
2021-09-26 11:45:06,2.42,-6.00
2021-09-26 11:45:08,2.06,-3.83
2021-09-26 11:45:10,2.40,-2.74
2021-09-26 11:45:12,2.21,-1.80
2021-09-26 11:45:14,1.66,-0.50
2021-09-26 11:45:16,2.37,0.22
2021-09-26 11:45:18,2.90,3.36
2021-09-26 11:45:20,3.11,1.47
2021-09-26 11:45:22,2.78,2.31
2021-09-26 11:45:24,3.56,2.58
2021-09-26 11:45:26,4.84,4.73
2021-09-26 11:45:28,5.22,3.52
2021-09-26 11:45:30,6.58,3.98
2021-09-26 11:45:32,7.06,2.73
2021-09-26 11:45:34,7.83,7.79
2021-09-26 11:45:36,7.19,8.31
2021-09-26 11:45:38,7.02,8.60
2021-09-26 11:45:40,7.81,9.86
2021-09-26 11:45:42,7.10,8.72
2021-09-26 11:45:44,6.53,9.02
2021-09-26 11:45:46,6.18,6.60
2021-09-26 11:45:48,6.43,10.33
2021-09-26 11:45:50,6.63,9.77
2021-09-26 11:45:52,5.39,9.71
2021-09-26 11:45:54,4.77,9.84
2021-09-26 11:45:56,4.28,6.66
2021-09-26 11:45:58,5.20,5.56
2021-09-26 11:46:00,4.80,3.38
2021-09-26 11:46:02,5.40,1.71
2021-09-26 11:46:04,5.28,0.30
2021-09-26 11:46:06,5.04,3.65
2021-09-26 11:46:08,5.38,3.55
2021-09-26 11:46:10,4.90,6.40
2021-09-26 11:46:12,4.78,6.98
2021-09-26 11:46:14,4.94,11.30
2021-09-26 11:46:16,5.45,14.45
2021-09-26 11:46:18,5.39,13.68
2021-09-26 11:46:20,5.13,12.43
2021-09-26 11:46:22,4.64,9.32
2021-09-26 11:46:24,4.22,7.97
2021-09-26 11:46:26,4.33,8.85
2021-09-26 11:46:28,4.19,9.55
2021-09-26 11:46:30,4.67,7.33
2021-09-26 11:46:32,4.32,10.69
2021-09-26 11:46:34,4.37,7.02
2021-09-26 11:46:36,3.54,9.27
2021-09-26 11:46:38,3.89,7.51
2021-09-26 11:46:40,3.10,12.79
2021-09-26 11:46:42,3.08,15.18
2021-09-26 11:46:44,2.86,12.49
2021-09-26 11:46:46,3.70,11.40
2021-09-26 11:46:48,3.76,9.73
2021-09-26 11:46:50,3.18,8.74
2021-09-26 11:46:52,3.64,7.89
2021-09-26 11:46:54,3.52,7.56
2021-09-26 11:46:56,3.51,10.78
2021-09-26 11:46:58,2.80,7.90
2021-09-26 11:47:00,2.65,5.45
2021-09-26 11:47:02,2.56,4.54
2021-09-26 11:47:04,3.40,0.33
2021-09-26 11:47:06,3.91,3.54
2021-09-26 11:47:08,3.97,3.14
2021-09-26 11:47:10,3.28,3.56
2021-09-26 11:47:12,3.05,6.73
2021-09-26 11:47:14,3.47,7.02
2021-09-26 11:47:16,3.71,7.79
2021-09-26 11:47:18,3.89,7.36
2021-09-26 11:47:20,5.06,6.63
2021-09-26 11:47:22,5.11,8.20
2021-09-26 11:47:24,4.41,9.03
2021-09-26 11:47:26,4.32,8.00
2021-09-26 11:47:29,5.09,11.16
2021-09-26 11:47:31,4.99,9.66
2021-09-26 11:47:33,5.13,13.83
2021-09-26 11:47:35,5.17,14.01
2021-09-26 11:47:37,5.29,12.63
2021-09-26 11:47:39,5.48,16.11
2021-09-26 11:47:41,5.62,19.83
2021-09-26 11:47:43,5.80,18.08
2021-09-26 11:47:45,6.34,16.21
2021-09-26 11:47:47,6.89,15.56
2021-09-26 11:47:49,6.89,12.12
2021-09-26 11:47:51,6.45,10.90
2021-09-26 11:47:53,6.32,10.04
2021-09-26 11:47:55,6.70,9.75
2021-09-26 11:47:57,6.57,7.35
2021-09-26 11:47:59,6.68,6.16
2021-09-26 11:48:01,5.91,7.54
2021-09-26 11:48:03,5.61,11.24
2021-09-26 11:48:05,5.37,9.76
2021-09-26 11:48:07,5.89,7.93
2021-09-26 11:48:09,5.79,7.92
2021-09-26 11:48:11,5.73,9.79
2021-09-26 11:48:13,5.24,9.49
2021-09-26 11:48:15,5.58,11.76
2021-09-26 11:48:17,4.77,12.13
2021-09-26 11:48:19,4.89,13.58
2021-09-26 11:48:21,5.41,11.93
2021-09-26 11:48:23,5.39,12.85
2021-09-26 11:48:25,4.43,10.88
2021-09-26 11:48:27,4.80,10.02
2021-09-26 11:48:29,4.33,10.78
2021-09-26 11:48:31,4.30,12.04
2021-09-26 11:48:33,4.35,11.85
2021-09-26 11:48:35,4.37,9.64
2021-09-26 11:48:37,4.84,9.04
2021-09-26 11:48:39,4.89,7.32
2021-09-26 11:48:41,4.33,6.31
2021-09-26 11:48:43,4.01,7.44
2021-09-26 11:48:45,3.85,7.91
2021-09-26 11:48:47,4.41,8.03
2021-09-26 11:48:49,4.29,5.59
2021-09-26 11:48:51,3.91,7.40
2021-09-26 11:48:53,4.13,7.87
2021-09-26 11:48:55,3.69,7.71
2021-09-26 11:48:57,3.15,7.51
2021-09-26 11:48:59,2.69,6.09
2021-09-26 11:49:01,2.94,5.45
2021-09-26 11:49:03,3.72,4.85
2021-09-26 11:49:05,3.61,2.88
2021-09-26 11:49:07,4.15,2.34
2021-09-26 11:49:09,4.59,5.68
2021-09-26 11:49:11,4.24,6.65
2021-09-26 11:49:13,3.97,4.62
2021-09-26 11:49:15,3.80,2.85
2021-09-26 11:49:17,3.95,0.69
2021-09-26 11:49:19,4.17,0.49
